Navn,Stasjon,Tid(norsk normaltid),Lufttemperatur
Kjevik,SN39040,18.12.2022 22:50,32.0
Kjevik,SN39040,18.12.2022 23:20,30.2
Kjevik,SN39040,18.12.2022 23:50,32.0
Kjevik,SN39040,19.12.2022 00:20,32.0
Kjevik,SN39040,19.12.2022 00:50,30.2
Kjevik,SN39040,19.12.2022 01:20,32.0
Kjevik,SN39040,19.12.2022 01:50,32.0
Kjevik,SN39040,19.12.2022 02:20,32.0
Kjevik,SN39040,19.12.2022 02:50,32.0
Kjevik,SN39040,19.12.2022 03:20,30.2
Kjevik,SN39040,19.12.2022 03:50,30.2
Kjevik,SN39040,19.12.2022 04:50,30.2
Kjevik,SN39040,19.12.2022 05:20,33.8
Kjevik,SN39040,19.12.2022 05:50,33.8
Kjevik,SN39040,19.12.2022 06:20,32.0
Kjevik,SN39040,19.12.2022 06:50,32.0
Kjevik,SN39040,19.12.2022 07:20,32.0
Kjevik,SN39040,19.12.2022 07:50,32.0
Kjevik,SN39040,19.12.2022 08:20,32.0
Kjevik,SN39040,19.12.2022 08:50,32.0
Kjevik,SN39040,19.12.2022 09:20,33.8
Kjevik,SN39040,19.12.2022 09:50,33.8
Kjevik,SN39040,19.12.2022 10:20,33.8
Kjevik,SN39040,19.12.2022 10:50,32.0
Kjevik,SN39040,19.12.2022 11:20,33.8
Kjevik,SN39040,19.12.2022 11:50,33.8
Kjevik,SN39040,19.12.2022 12:20,33.8
Kjevik,SN39040,19.12.2022 12:50,33.8
Kjevik,SN39040,19.12.2022 13:20,32.0
Kjevik,SN39040,19.12.2022 13:50,32.0
Kjevik,SN39040,19.12.2022 14:20,33.8
Kjevik,SN39040,19.12.2022 14:50,33.8
Kjevik,SN39040,19.12.2022 15:20,33.8
Kjevik,SN39040,19.12.2022 15:50,33.8
Kjevik,SN39040,19.12.2022 16:20,33.8
Kjevik,SN39040,19.12.2022 16:50,33.8
Kjevik,SN39040,19.12.2022 17:20,33.8
Kjevik,SN39040,19.12.2022 17:50,33.8
Kjevik,SN39040,19.12.2022 18:20,33.8
Kjevik,SN39040,19.12.2022 18:50,33.8
Kjevik,SN39040,19.12.2022 19:20,33.8
Kjevik,SN39040,19.12.2022 19:50,33.8
Kjevik,SN39040,19.12.2022 20:20,33.8
Kjevik,SN39040,19.12.2022 20:50,33.8
Kjevik,SN39040,19.12.2022 21:20,33.8
Kjevik,SN39040,19.12.2022 21:50,35.6
Kjevik,SN39040,19.12.2022 22:20,33.8
Kjevik,SN39040,19.12.2022 22:50,35.6
Kjevik,SN39040,19.12.2022 23:20,35.6
Kjevik,SN39040,19.12.2022 23:50,35.6
Kjevik,SN39040,20.12.2022 00:20,35.6
Kjevik,SN39040,20.12.2022 01:20,35.6
Kjevik,SN39040,20.12.2022 01:50,33.8
Kjevik,SN39040,20.12.2022 02:20,35.6
Kjevik,SN39040,20.12.2022 03:50,33.8
Kjevik,SN39040,20.12.2022 04:20,35.6
Kjevik,SN39040,20.12.2022 04:50,33.8
Kjevik,SN39040,20.12.2022 05:20,33.8
Kjevik,SN39040,20.12.2022 05:50,33.8
Kjevik,SN39040,20.12.2022 06:20,33.8
Kjevik,SN39040,20.12.2022 06:50,33.8
Kjevik,SN39040,20.12.2022 07:20,33.8
Kjevik,SN39040,20.12.2022 07:50,33.8
Kjevik,SN39040,20.12.2022 08:20,33.8
Kjevik,SN39040,20.12.2022 08:50,33.8
Kjevik,SN39040,20.12.2022 09:20,33.8
Kjevik,SN39040,20.12.2022 09:50,33.8
Kjevik,SN39040,20.12.2022 10:20,33.8
Kjevik,SN39040,20.12.2022 10:50,35.6
Kjevik,SN39040,20.12.2022 11:20,33.8
Kjevik,SN39040,20.12.2022 11:50,35.6
Kjevik,SN39040,20.12.2022 12:20,35.6
Kjevik,SN39040,20.12.2022 12:50,35.6
Kjevik,SN39040,20.12.2022 13:20,35.6
Kjevik,SN39040,20.12.2022 13:50,35.6
Kjevik,SN39040,20.12.2022 14:20,35.6
Kjevik,SN39040,20.12.2022 14:50,35.6
Kjevik,SN39040,20.12.2022 15:20,35.6
Kjevik,SN39040,20.12.2022 15:50,35.6
Kjevik,SN39040,20.12.2022 16:20,35.6
Kjevik,SN39040,20.12.2022 16:50,35.6
Kjevik,SN39040,20.12.2022 17:20,37.4
Kjevik,SN39040,20.12.2022 17:50,35.6
Kjevik,SN39040,20.12.2022 18:20,37.4
Kjevik,SN39040,20.12.2022 18:50,35.6
Kjevik,SN39040,20.12.2022 19:20,35.6
Kjevik,SN39040,20.12.2022 19:50,35.6
Kjevik,SN39040,20.12.2022 20:20,33.8
Kjevik,SN39040,20.12.2022 20:50,32.0
Kjevik,SN39040,20.12.2022 21:20,32.0
Kjevik,SN39040,20.12.2022 21:50,32.0
Kjevik,SN39040,20.12.2022 22:20,32.0
Kjevik,SN39040,20.12.2022 22:50,32.0
Kjevik,SN39040,20.12.2022 23:20,32.0
Kjevik,SN39040,20.12.2022 23:50,32.0
Kjevik,SN39040,21.12.2022 00:20,32.0
Kjevik,SN39040,21.12.2022 00:50,33.8
Kjevik,SN39040,21.12.2022 01:20,33.8
Kjevik,SN39040,21.12.2022 01:50,33.8
Kjevik,SN39040,21.12.2022 02:20,33.8
Kjevik,SN39040,21.12.2022 02:50,32.0
Kjevik,SN39040,21.12.2022 03:20,32.0
Kjevik,SN39040,21.12.2022 03:50,32.0
Kjevik,SN39040,21.12.2022 04:20,30.2
Kjevik,SN39040,21.12.2022 04:50,30.2
Kjevik,SN39040,21.12.2022 05:20,30.2
Kjevik,SN39040,21.12.2022 05:50,30.2
Kjevik,SN39040,21.12.2022 06:20,30.2
Kjevik,SN39040,21.12.2022 06:50,30.2
Kjevik,SN39040,21.12.2022 07:20,30.2
Kjevik,SN39040,21.12.2022 07:50,30.2
Kjevik,SN39040,21.12.2022 08:20,30.2
Kjevik,SN39040,21.12.2022 08:50,30.2
Kjevik,SN39040,21.12.2022 09:20,30.2
Kjevik,SN39040,21.12.2022 09:50,30.2
Kjevik,SN39040,21.12.2022 10:20,30.2
Kjevik,SN39040,21.12.2022 10:50,32.0
Kjevik,SN39040,21.12.2022 11:20,32.0
Kjevik,SN39040,21.12.2022 11:50,32.0
Kjevik,SN39040,21.12.2022 12:20,32.0
Kjevik,SN39040,21.12.2022 12:50,33.8
Kjevik,SN39040,21.12.2022 13:20,39.2
Kjevik,SN39040,21.12.2022 13:50,42.8
Kjevik,SN39040,21.12.2022 14:20,41.0
Kjevik,SN39040,21.12.2022 14:50,41.0
Kjevik,SN39040,21.12.2022 15:20,39.2
Kjevik,SN39040,21.12.2022 15:50,39.2
Kjevik,SN39040,21.12.2022 16:20,39.2
Kjevik,SN39040,21.12.2022 16:50,37.4
Kjevik,SN39040,21.12.2022 17:20,35.6
Kjevik,SN39040,21.12.2022 17:50,35.6
Kjevik,SN39040,21.12.2022 18:20,35.6
Kjevik,SN39040,21.12.2022 18:50,35.6
Kjevik,SN39040,21.12.2022 19:20,39.2
Kjevik,SN39040,21.12.2022 19:50,39.2
Kjevik,SN39040,21.12.2022 20:20,39.2
Kjevik,SN39040,21.12.2022 20:50,35.6
Kjevik,SN39040,21.12.2022 21:20,35.6
Kjevik,SN39040,21.12.2022 21:50,35.6
Kjevik,SN39040,21.12.2022 22:20,33.8
Kjevik,SN39040,21.12.2022 22:50,33.8
Kjevik,SN39040,21.12.2022 23:20,33.8
Kjevik,SN39040,21.12.2022 23:50,33.8
Kjevik,SN39040,22.12.2022 00:20,33.8
Kjevik,SN39040,22.12.2022 00:50,35.6
Kjevik,SN39040,22.12.2022 01:20,35.6
Kjevik,SN39040,22.12.2022 01:50,39.2
Kjevik,SN39040,22.12.2022 02:20,41.0
Kjevik,SN39040,22.12.2022 02:50,41.0
Kjevik,SN39040,22.12.2022 04:50,39.2
Kjevik,SN39040,22.12.2022 05:20,39.2
Kjevik,SN39040,22.12.2022 05:50,39.2
Kjevik,SN39040,22.12.2022 06:20,41.0
Kjevik,SN39040,22.12.2022 06:50,41.0
Kjevik,SN39040,22.12.2022 07:20,41.0
Kjevik,SN39040,22.12.2022 07:50,39.2
Kjevik,SN39040,22.12.2022 08:20,41.0
Kjevik,SN39040,22.12.2022 08:50,41.0
Kjevik,SN39040,22.12.2022 09:20,41.0
Kjevik,SN39040,22.12.2022 09:50,41.0
Kjevik,SN39040,22.12.2022 10:20,42.8
Kjevik,SN39040,22.12.2022 10:50,41.0
Kjevik,SN39040,22.12.2022 11:20,41.0
Kjevik,SN39040,22.12.2022 11:50,39.2
Kjevik,SN39040,22.12.2022 12:20,41.0
Kjevik,SN39040,22.12.2022 12:50,39.2
Kjevik,SN39040,22.12.2022 13:20,41.0
Kjevik,SN39040,22.12.2022 13:50,42.8
Kjevik,SN39040,22.12.2022 14:20,42.8
Kjevik,SN39040,22.12.2022 14:50,41.0
Kjevik,SN39040,22.12.2022 15:20,41.0
Kjevik,SN39040,22.12.2022 15:50,39.2
Kjevik,SN39040,22.12.2022 16:20,39.2
Kjevik,SN39040,22.12.2022 16:50,39.2
Kjevik,SN39040,22.12.2022 17:20,39.2
Kjevik,SN39040,22.12.2022 17:50,37.4
Kjevik,SN39040,22.12.2022 18:20,33.8
Kjevik,SN39040,22.12.2022 18:50,32.0
Kjevik,SN39040,22.12.2022 19:20,35.6
Kjevik,SN39040,22.12.2022 19:50,32.0
Kjevik,SN39040,22.12.2022 20:20,32.0
Kjevik,SN39040,22.12.2022 20:50,32.0
Kjevik,SN39040,22.12.2022 21:20,32.0
Kjevik,SN39040,22.12.2022 21:50,32.0
Kjevik,SN39040,22.12.2022 22:20,30.2
Kjevik,SN39040,22.12.2022 22:50,32.0
Kjevik,SN39040,22.12.2022 23:20,28.4
Kjevik,SN39040,22.12.2022 23:50,26.6
Kjevik,SN39040,23.12.2022 00:20,26.6
Kjevik,SN39040,23.12.2022 00:50,26.6
Kjevik,SN39040,23.12.2022 01:20,24.8
Kjevik,SN39040,23.12.2022 01:50,24.8
Kjevik,SN39040,23.12.2022 02:20,26.6
Kjevik,SN39040,23.12.2022 02:50,26.6
Kjevik,SN39040,23.12.2022 03:20,26.6
Kjevik,SN39040,23.12.2022 03:50,32.0
Kjevik,SN39040,23.12.2022 04:20,28.4
Kjevik,SN39040,23.12.2022 04:50,32.0
Kjevik,SN39040,23.12.2022 05:20,26.6
Kjevik,SN39040,23.12.2022 05:50,26.6
Kjevik,SN39040,23.12.2022 06:20,26.6
Kjevik,SN39040,23.12.2022 06:50,26.6
Kjevik,SN39040,23.12.2022 07:20,24.8
Kjevik,SN39040,23.12.2022 07:50,26.6
Kjevik,SN39040,23.12.2022 08:20,24.8
Kjevik,SN39040,23.12.2022 08:50,24.8
Kjevik,SN39040,23.12.2022 09:20,24.8
Kjevik,SN39040,23.12.2022 09:50,24.8
Kjevik,SN39040,23.12.2022 10:20,24.8
Kjevik,SN39040,23.12.2022 10:50,24.8
Kjevik,SN39040,23.12.2022 11:20,26.6
Kjevik,SN39040,23.12.2022 11:50,26.6
Kjevik,SN39040,23.12.2022 12:20,28.4
Kjevik,SN39040,23.12.2022 12:50,28.4
Kjevik,SN39040,23.12.2022 13:20,28.4
Kjevik,SN39040,23.12.2022 13:50,28.4
Kjevik,SN39040,23.12.2022 14:20,28.4
Kjevik,SN39040,23.12.2022 14:50,28.4
Kjevik,SN39040,23.12.2022 15:20,28.4
Kjevik,SN39040,23.12.2022 15:50,24.8
Kjevik,SN39040,23.12.2022 16:20,23.0
Kjevik,SN39040,23.12.2022 16:50,23.0
Kjevik,SN39040,23.12.2022 17:20,23.0
Kjevik,SN39040,23.12.2022 17:50,23.0
Kjevik,SN39040,23.12.2022 18:20,21.2
Kjevik,SN39040,23.12.2022 18:50,23.0
Kjevik,SN39040,23.12.2022 19:20,21.2
Kjevik,SN39040,23.12.2022 19:50,21.2
Kjevik,SN39040,23.12.2022 20:20,21.2
Kjevik,SN39040,23.12.2022 20:50,19.4
Kjevik,SN39040,23.12.2022 21:20,19.4
Kjevik,SN39040,23.12.2022 21:50,19.4
Kjevik,SN39040,23.12.2022 22:20,21.2
Kjevik,SN39040,23.12.2022 22:50,19.4
Kjevik,SN39040,23.12.2022 23:20,19.4
Kjevik,SN39040,23.12.2022 23:50,19.4
Kjevik,SN39040,24.12.2022 00:20,19.4
Kjevik,SN39040,24.12.2022 00:50,19.4
Kjevik,SN39040,24.12.2022 01:20,19.4
Kjevik,SN39040,24.12.2022 01:50,19.4
Kjevik,SN39040,24.12.2022 02:20,17.6
Kjevik,SN39040,24.12.2022 02:50,17.6
Kjevik,SN39040,24.12.2022 03:20,19.4
Kjevik,SN39040,24.12.2022 03:50,17.6
Kjevik,SN39040,24.12.2022 04:20,19.4
Kjevik,SN39040,24.12.2022 04:50,19.4
Kjevik,SN39040,24.12.2022 05:20,19.4
Kjevik,SN39040,24.12.2022 05:50,19.4
Kjevik,SN39040,24.12.2022 06:20,17.6
Kjevik,SN39040,24.12.2022 06:50,17.6
Kjevik,SN39040,24.12.2022 07:20,17.6
Kjevik,SN39040,24.12.2022 07:50,19.4
Kjevik,SN39040,24.12.2022 08:20,19.4
Kjevik,SN39040,24.12.2022 08:50,21.2
Kjevik,SN39040,24.12.2022 09:20,21.2
Kjevik,SN39040,24.12.2022 09:50,19.4
Kjevik,SN39040,24.12.2022 10:20,21.2
Kjevik,SN39040,24.12.2022 10:50,21.2
Kjevik,SN39040,24.12.2022 11:20,23.0
Kjevik,SN39040,24.12.2022 11:50,23.0
Kjevik,SN39040,24.12.2022 12:20,24.8
Kjevik,SN39040,24.12.2022 12:50,24.8
Kjevik,SN39040,24.12.2022 13:20,26.6
Kjevik,SN39040,24.12.2022 13:50,26.6
Kjevik,SN39040,24.12.2022 14:20,26.6
Kjevik,SN39040,24.12.2022 14:50,26.6
Kjevik,SN39040,24.12.2022 15:20,26.6
Kjevik,SN39040,24.12.2022 15:50,24.8
Kjevik,SN39040,24.12.2022 16:20,24.8
Kjevik,SN39040,24.12.2022 16:50,24.8
Kjevik,SN39040,24.12.2022 17:20,24.8
Kjevik,SN39040,24.12.2022 17:50,24.8
Kjevik,SN39040,24.12.2022 18:20,24.8
Kjevik,SN39040,24.12.2022 18:50,24.8
Kjevik,SN39040,24.12.2022 19:20,24.8
Kjevik,SN39040,24.12.2022 19:50,24.8
Kjevik,SN39040,24.12.2022 20:20,26.6
Kjevik,SN39040,24.12.2022 20:50,26.6
Kjevik,SN39040,24.12.2022 21:20,26.6
Kjevik,SN39040,24.12.2022 21:50,26.6
Kjevik,SN39040,24.12.2022 22:20,26.6
Kjevik,SN39040,24.12.2022 22:50,26.6
Kjevik,SN39040,24.12.2022 23:20,26.6
Kjevik,SN39040,24.12.2022 23:50,28.4
Kjevik,SN39040,25.12.2022 00:50,28.4
Kjevik,SN39040,25.12.2022 01:20,28.4
Kjevik,SN39040,25.12.2022 02:50,28.4
Kjevik,SN39040,25.12.2022 03:20,30.2
Kjevik,SN39040,25.12.2022 03:50,30.2
Kjevik,SN39040,25.12.2022 04:20,30.2
Kjevik,SN39040,25.12.2022 04:50,30.2
Kjevik,SN39040,25.12.2022 05:20,30.2
Kjevik,SN39040,25.12.2022 05:50,30.2
Kjevik,SN39040,25.12.2022 06:20,30.2
Kjevik,SN39040,25.12.2022 06:50,30.2
Kjevik,SN39040,25.12.2022 07:20,30.2
Kjevik,SN39040,25.12.2022 07:50,30.2
Kjevik,SN39040,25.12.2022 08:20,32.0
Kjevik,SN39040,25.12.2022 08:50,32.0
Kjevik,SN39040,25.12.2022 09:20,32.0
Kjevik,SN39040,25.12.2022 10:50,33.8
Kjevik,SN39040,25.12.2022 11:20,33.8
Kjevik,SN39040,25.12.2022 11:50,33.8
Kjevik,SN39040,25.12.2022 12:20,33.8
Kjevik,SN39040,25.12.2022 12:50,33.8
Kjevik,SN39040,25.12.2022 13:20,33.8
Kjevik,SN39040,25.12.2022 13:50,33.8
Kjevik,SN39040,25.12.2022 14:20,33.8
Kjevik,SN39040,25.12.2022 14:50,33.8
Kjevik,SN39040,25.12.2022 15:20,33.8
Kjevik,SN39040,25.12.2022 15:50,33.8
Kjevik,SN39040,25.12.2022 16:20,33.8
Kjevik,SN39040,25.12.2022 16:50,33.8
Kjevik,SN39040,25.12.2022 17:20,33.8
Kjevik,SN39040,25.12.2022 17:50,33.8
Kjevik,SN39040,25.12.2022 18:20,33.8
Kjevik,SN39040,25.12.2022 18:50,33.8
Kjevik,SN39040,25.12.2022 19:20,33.8
Kjevik,SN39040,25.12.2022 19:50,33.8
Kjevik,SN39040,25.12.2022 20:20,33.8
Kjevik,SN39040,25.12.2022 20:50,33.8
Kjevik,SN39040,25.12.2022 21:20,33.8
Kjevik,SN39040,25.12.2022 21:50,33.8
Kjevik,SN39040,25.12.2022 22:20,35.6
Kjevik,SN39040,25.12.2022 22:50,44.6
Kjevik,SN39040,25.12.2022 23:20,44.6
Kjevik,SN39040,25.12.2022 23:50,44.6
Kjevik,SN39040,26.12.2022 00:20,44.6
Kjevik,SN39040,26.12.2022 00:50,44.6
Kjevik,SN39040,26.12.2022 01:20,44.6
Kjevik,SN39040,26.12.2022 01:50,44.6
Kjevik,SN39040,26.12.2022 02:20,44.6
Kjevik,SN39040,26.12.2022 02:50,44.6
Kjevik,SN39040,26.12.2022 03:20,44.6
Kjevik,SN39040,26.12.2022 03:50,44.6
Kjevik,SN39040,26.12.2022 04:20,42.8
Kjevik,SN39040,26.12.2022 04:50,44.6
Kjevik,SN39040,26.12.2022 05:20,44.6
Kjevik,SN39040,26.12.2022 06:20,42.8
Kjevik,SN39040,26.12.2022 06:50,42.8
Kjevik,SN39040,26.12.2022 07:50,44.6
Kjevik,SN39040,26.12.2022 08:20,44.6
Kjevik,SN39040,26.12.2022 08:50,44.6
Kjevik,SN39040,26.12.2022 09:20,44.6
Kjevik,SN39040,26.12.2022 09:50,44.6
Kjevik,SN39040,26.12.2022 11:20,44.6
Kjevik,SN39040,26.12.2022 12:20,44.6
Kjevik,SN39040,26.12.2022 12:50,44.6
Kjevik,SN39040,26.12.2022 13:20,44.6
Kjevik,SN39040,26.12.2022 13:50,44.6
Kjevik,SN39040,26.12.2022 14:20,44.6
Kjevik,SN39040,26.12.2022 14:50,37.4
Kjevik,SN39040,26.12.2022 15:20,37.4
Kjevik,SN39040,26.12.2022 15:50,37.4
Kjevik,SN39040,26.12.2022 16:20,37.4
Kjevik,SN39040,26.12.2022 16:50,37.4
Kjevik,SN39040,26.12.2022 17:20,37.4
Kjevik,SN39040,26.12.2022 17:50,35.6
Kjevik,SN39040,26.12.2022 18:20,35.6
Kjevik,SN39040,26.12.2022 18:50,35.6
Kjevik,SN39040,26.12.2022 19:20,35.6
Kjevik,SN39040,26.12.2022 19:50,35.6
Kjevik,SN39040,26.12.2022 20:20,37.4
Kjevik,SN39040,26.12.2022 20:50,37.4
Kjevik,SN39040,26.12.2022 21:20,37.4
Kjevik,SN39040,26.12.2022 21:50,35.6
Kjevik,SN39040,26.12.2022 22:20,37.4
Kjevik,SN39040,26.12.2022 22:50,35.6
Kjevik,SN39040,26.12.2022 23:20,35.6
Kjevik,SN39040,26.12.2022 23:50,35.6
Kjevik,SN39040,27.12.2022 00:20,35.6
Kjevik,SN39040,27.12.2022 00:50,35.6
Kjevik,SN39040,27.12.2022 01:20,33.8
Kjevik,SN39040,27.12.2022 01:50,37.4
Kjevik,SN39040,27.12.2022 02:20,37.4
Kjevik,SN39040,27.12.2022 02:50,37.4
Kjevik,SN39040,27.12.2022 03:20,37.4
Kjevik,SN39040,27.12.2022 03:50,37.4
Kjevik,SN39040,27.12.2022 04:20,39.2
Kjevik,SN39040,27.12.2022 04:50,39.2
Kjevik,SN39040,27.12.2022 05:20,37.4
Kjevik,SN39040,27.12.2022 05:50,39.2
Kjevik,SN39040,27.12.2022 06:20,37.4
Kjevik,SN39040,27.12.2022 06:50,37.4
Kjevik,SN39040,27.12.2022 07:20,35.6
Kjevik,SN39040,27.12.2022 07:50,35.6
Kjevik,SN39040,27.12.2022 08:20,35.6
Kjevik,SN39040,27.12.2022 08:50,35.6
Kjevik,SN39040,27.12.2022 09:20,35.6
Kjevik,SN39040,27.12.2022 09:50,35.6
Kjevik,SN39040,27.12.2022 10:20,37.4
Kjevik,SN39040,27.12.2022 10:50,37.4
Kjevik,SN39040,27.12.2022 11:20,39.2
Kjevik,SN39040,27.12.2022 11:50,39.2
Kjevik,SN39040,27.12.2022 12:20,39.2
Kjevik,SN39040,27.12.2022 12:50,37.4
Kjevik,SN39040,27.12.2022 13:20,35.6
Kjevik,SN39040,27.12.2022 13:50,35.6
Kjevik,SN39040,27.12.2022 14:20,37.4
Kjevik,SN39040,27.12.2022 14:50,33.8
Kjevik,SN39040,27.12.2022 15:20,33.8
Kjevik,SN39040,27.12.2022 15:50,33.8
Kjevik,SN39040,27.12.2022 16:20,32.0
Kjevik,SN39040,27.12.2022 16:50,32.0
Kjevik,SN39040,27.12.2022 17:20,32.0
Kjevik,SN39040,27.12.2022 17:50,32.0
Kjevik,SN39040,27.12.2022 18:20,28.4
Kjevik,SN39040,27.12.2022 18:50,28.4
Kjevik,SN39040,27.12.2022 19:20,28.4
Kjevik,SN39040,27.12.2022 19:50,28.4
Kjevik,SN39040,27.12.2022 20:20,28.4
Kjevik,SN39040,27.12.2022 20:50,28.4
Kjevik,SN39040,27.12.2022 21:20,28.4
Kjevik,SN39040,27.12.2022 21:50,30.2
Kjevik,SN39040,27.12.2022 22:20,30.2
Kjevik,SN39040,27.12.2022 22:50,30.2
Kjevik,SN39040,27.12.2022 23:20,30.2
Kjevik,SN39040,28.12.2022 00:50,32.0
Kjevik,SN39040,28.12.2022 01:20,32.0
Kjevik,SN39040,28.12.2022 01:50,32.0
Kjevik,SN39040,28.12.2022 02:50,32.0
Kjevik,SN39040,28.12.2022 03:20,32.0
Kjevik,SN39040,28.12.2022 03:50,32.0
Kjevik,SN39040,28.12.2022 04:20,32.0
Kjevik,SN39040,28.12.2022 04:50,32.0
Kjevik,SN39040,28.12.2022 05:20,32.0
Kjevik,SN39040,28.12.2022 05:50,32.0
Kjevik,SN39040,28.12.2022 06:20,32.0
Kjevik,SN39040,28.12.2022 06:50,33.8
Kjevik,SN39040,28.12.2022 07:20,32.0
Kjevik,SN39040,28.12.2022 07:50,32.0
Kjevik,SN39040,28.12.2022 08:20,32.0
Kjevik,SN39040,28.12.2022 08:50,32.0
Kjevik,SN39040,28.12.2022 09:20,32.0
Kjevik,SN39040,28.12.2022 09:50,32.0
Kjevik,SN39040,28.12.2022 10:20,32.0
Kjevik,SN39040,28.12.2022 10:50,32.0
Kjevik,SN39040,28.12.2022 11:20,32.0
Kjevik,SN39040,28.12.2022 11:50,32.0
Kjevik,SN39040,28.12.2022 12:20,32.0
Kjevik,SN39040,28.12.2022 12:50,32.0
Kjevik,SN39040,28.12.2022 13:20,32.0
Kjevik,SN39040,28.12.2022 13:50,32.0
Kjevik,SN39040,28.12.2022 14:20,32.0
Kjevik,SN39040,28.12.2022 14:50,32.0
Kjevik,SN39040,28.12.2022 15:20,32.0
Kjevik,SN39040,28.12.2022 15:50,32.0
Kjevik,SN39040,28.12.2022 16:20,32.0
Kjevik,SN39040,28.12.2022 16:50,32.0
Kjevik,SN39040,28.12.2022 17:20,32.0
Kjevik,SN39040,28.12.2022 17:50,32.0
Kjevik,SN39040,28.12.2022 18:20,32.0
Kjevik,SN39040,28.12.2022 18:50,32.0
Kjevik,SN39040,28.12.2022 19:20,32.0
Kjevik,SN39040,28.12.2022 19:50,30.2
Kjevik,SN39040,28.12.2022 20:20,30.2
Kjevik,SN39040,28.12.2022 20:50,30.2
Kjevik,SN39040,28.12.2022 21:20,30.2
Kjevik,SN39040,28.12.2022 21:50,30.2
Kjevik,SN39040,28.12.2022 22:20,30.2
Kjevik,SN39040,28.12.2022 22:50,30.2
Kjevik,SN39040,28.12.2022 23:20,30.2
Kjevik,SN39040,28.12.2022 23:50,30.2
Kjevik,SN39040,29.12.2022 00:20,30.2
Kjevik,SN39040,29.12.2022 00:50,30.2
Kjevik,SN39040,29.12.2022 01:20,30.2
Kjevik,SN39040,29.12.2022 01:50,32.0
Kjevik,SN39040,29.12.2022 02:20,32.0
Kjevik,SN39040,29.12.2022 02:50,32.0
Kjevik,SN39040,29.12.2022 04:50,33.8
Kjevik,SN39040,29.12.2022 05:20,33.8
Kjevik,SN39040,29.12.2022 05:50,33.8
Kjevik,SN39040,29.12.2022 06:20,33.8
Kjevik,SN39040,29.12.2022 06:50,33.8
Kjevik,SN39040,29.12.2022 07:20,33.8
Kjevik,SN39040,29.12.2022 07:50,33.8
Kjevik,SN39040,29.12.2022 08:20,33.8
Kjevik,SN39040,29.12.2022 08:50,33.8
Kjevik,SN39040,29.12.2022 09:20,33.8
Kjevik,SN39040,29.12.2022 09:50,35.6
Kjevik,SN39040,29.12.2022 10:20,42.8
Kjevik,SN39040,29.12.2022 10:50,42.8
Kjevik,SN39040,29.12.2022 11:20,42.8
Kjevik,SN39040,29.12.2022 11:50,42.8
Kjevik,SN39040,29.12.2022 12:20,42.8
Kjevik,SN39040,29.12.2022 12:50,42.8
Kjevik,SN39040,29.12.2022 13:20,42.8
Kjevik,SN39040,29.12.2022 13:50,42.8
Kjevik,SN39040,29.12.2022 14:20,42.8
Kjevik,SN39040,29.12.2022 14:50,42.8
Kjevik,SN39040,29.12.2022 15:20,42.8
Kjevik,SN39040,29.12.2022 15:50,42.8
Kjevik,SN39040,29.12.2022 16:20,42.8
Kjevik,SN39040,29.12.2022 16:50,42.8
Kjevik,SN39040,29.12.2022 17:20,42.8
Kjevik,SN39040,29.12.2022 17:50,42.8
Kjevik,SN39040,29.12.2022 18:20,42.8
Kjevik,SN39040,29.12.2022 18:50,42.8
Kjevik,SN39040,29.12.2022 19:20,42.8
Kjevik,SN39040,29.12.2022 19:50,42.8
Kjevik,SN39040,29.12.2022 20:20,41.0
Kjevik,SN39040,29.12.2022 20:50,41.0
Kjevik,SN39040,29.12.2022 21:20,41.0
Kjevik,SN39040,29.12.2022 21:50,41.0
Kjevik,SN39040,29.12.2022 22:20,39.2
Kjevik,SN39040,29.12.2022 22:50,39.2
Kjevik,SN39040,29.12.2022 23:20,37.4
Kjevik,SN39040,29.12.2022 23:50,35.6
Kjevik,SN39040,30.12.2022 00:20,35.6
Kjevik,SN39040,30.12.2022 00:50,33.8
Kjevik,SN39040,30.12.2022 01:20,33.8
Kjevik,SN39040,30.12.2022 01:50,33.8
Kjevik,SN39040,30.12.2022 02:20,33.8
Kjevik,SN39040,30.12.2022 02:50,32.0
Kjevik,SN39040,30.12.2022 03:50,32.0
Kjevik,SN39040,30.12.2022 04:20,30.2
Kjevik,SN39040,30.12.2022 05:20,32.0
Kjevik,SN39040,30.12.2022 05:50,32.0
Kjevik,SN39040,30.12.2022 06:20,33.8
Kjevik,SN39040,30.12.2022 06:50,33.8
Kjevik,SN39040,30.12.2022 07:20,35.6
Kjevik,SN39040,30.12.2022 07:50,35.6
Kjevik,SN39040,30.12.2022 08:20,35.6
Kjevik,SN39040,30.12.2022 08:50,35.6
Kjevik,SN39040,30.12.2022 09:20,32.0
Kjevik,SN39040,30.12.2022 09:50,32.0
Kjevik,SN39040,30.12.2022 10:20,30.2
Kjevik,SN39040,30.12.2022 10:50,32.0
Kjevik,SN39040,30.12.2022 11:50,32.0
Kjevik,SN39040,30.12.2022 12:20,32.0
Kjevik,SN39040,30.12.2022 12:50,33.8
Kjevik,SN39040,30.12.2022 14:20,44.6
Kjevik,SN39040,30.12.2022 14:50,44.6
Kjevik,SN39040,30.12.2022 15:20,44.6
Kjevik,SN39040,30.12.2022 16:20,44.6
Kjevik,SN39040,30.12.2022 16:50,44.6
Kjevik,SN39040,30.12.2022 17:20,44.6
